PRODUCT NAME,CATEGORY,Variant SKU,prod code,HSN CODE,GST%,ttl,MRP,DISCOUNT,SELLING RATE EXCLUDING GST,IMAGE-1,IMAGE-2,IMAGE-3,IMAGE-4,IMAGE-5,IMAGE-6,IMAGE-7,IMAGE-8,IMAGE-9,IMAGE-10,,,,,
2558 Portable Seal Pour Food Storage Bag Clip Snack Sealing Clip,Kitchen,2558_4Pc_Seal_Pour_Food_Clip,2558,392410,18%,271,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/2558_7.jpg?v=1632395408,https://cdn.shopify.com/s/files/1/1916/9825/products/2558_5.jpg?v=1632395408,https://cdn.shopify.com/s/files/1/1916/9825/products/2558_1.jpg?v=1632395408,https://cdn.shopify.com/s/files/1/1916/9825/products/2558_2.jpg?v=1632395408,https://cdn.shopify.com/s/files/1/1916/9825/products/2558_6.jpg?v=1632395408,https://cdn.shopify.com/s/files/1/1916/9825/products/2558_4.jpg?v=1632395408,https://cdn.shopify.com/s/files/1/1916/9825/products/2558_3.jpg?v=1632395408,,,,,,,,
2562 Jumbo Stainless Steel Potato and Chips Maker & Slicer for Kitchen,Kitchen Tools,2562_2in1_SS_Jumbo_Slicer,2562,732393,12%,289,300,0,267,https://cdn.shopify.com/s/files/1/1916/9825/products/2562.jpg?v=1633934636,https://cdn.shopify.com/s/files/1/1916/9825/products/256205.jpg?v=1633934636,https://cdn.shopify.com/s/files/1/1916/9825/products/256204.jpg?v=1633934636,https://cdn.shopify.com/s/files/1/1916/9825/products/256206.jpg?v=1633934636,https://cdn.shopify.com/s/files/1/1916/9825/products/256201_b0ee2874-8c00-4a6e-b3ac-713b0bda98e3.jpg?v=1633934636,https://cdn.shopify.com/s/files/1/1916/9825/products/256202.jpg?v=1633934636,https://cdn.shopify.com/s/files/1/1916/9825/products/256203.jpg?v=1633934636,,,,,,,,
2570 Rotating Cake Stand for Decoration and Baking,Kitchen,2570_Bx_White_Cake_Stand,2570,392410,18%,355,600,35,330,https://cdn.shopify.com/s/files/1/1916/9825/products/2570.jpg?v=1633956008,https://cdn.shopify.com/s/files/1/1916/9825/products/6119733d71516d52ed039797-large_dd354ef5-2b6a-4bc1-8bcd-32b90424ce1c.jpg?v=1633956008,https://cdn.shopify.com/s/files/1/1916/9825/products/60375943d0a5dad2fb6a050e-11-large_7c38a4a5-3863-4afe-b71a-6a5c957492a3.jpg?v=1633956008,https://cdn.shopify.com/s/files/1/1916/9825/products/6119733d71516d52ed039797-1-large_9cd4c709-c3da-4b9e-b83e-8a79b05dd7a6.jpg?v=1633956008,https://cdn.shopify.com/s/files/1/1916/9825/products/577ce0597bb20e1e0f5adecb-11-large_c67532b1-9bdb-4d32-ab99-c75b9047e3a8.jpg?v=1633956008,https://cdn.shopify.com/s/files/1/1916/9825/products/5dee10fd6e1d35455185b6bf-large_14c0bd7e-dd8f-4de7-a611-3ccd3fa69efe.jpg?v=1633956008,https://cdn.shopify.com/s/files/1/1916/9825/products/60375943d0a5dad2fb6a050e-1-large_ba9bfad2-4b40-48c8-b1f0-86e89e684c8d.jpg?v=1633956008,https://cdn.shopify.com/s/files/1/1916/9825/products/5dee10fd6e1d35455185b6bf-10-large_d50c02bd-8a05-4371-a007-292808130df4.jpg?v=1633956008,,,,,,,
2573 Round Shape Carbon steel Muffin Cupcake Mould Case Bakeware,Kitchen,2573_6_Cavity_Brownie_Pan,2573,732393,12%,289,300,0,267,https://cdn.shopify.com/s/files/1/1916/9825/products/257301_6c2b1e1f-3ff4-4fc5-9753-7fd982acfc82.jpg?v=1632546878,https://cdn.shopify.com/s/files/1/1916/9825/products/2573073.jpg?v=1632546878,https://cdn.shopify.com/s/files/1/1916/9825/products/257304.jpg?v=1632546878,https://cdn.shopify.com/s/files/1/1916/9825/products/257306.jpg?v=1632546878,https://cdn.shopify.com/s/files/1/1916/9825/products/257303.jpg?v=1632546878,https://cdn.shopify.com/s/files/1/1916/9825/products/257305.jpg?v=1632546878,https://cdn.shopify.com/s/files/1/1916/9825/products/257302.jpg?v=1632546878,,,,,,,,
2575 Space Saver Spice Rack  9 Piece Spice Set,Kitchen Tools,2575_9Pc_Round_Spice_Rack,2575,392410,18%,451,600,20,406,https://cdn.shopify.com/s/files/1/1916/9825/products/2475.jpg?v=1632571668,https://cdn.shopify.com/s/files/1/1916/9825/products/02_f729f09c-b992-41ec-a690-d75f307cda13.jpg?v=1632571668,https://cdn.shopify.com/s/files/1/1916/9825/products/06_4b842727-7540-4fa3-91f1-b97c767a9b15.jpg?v=1632571668,https://cdn.shopify.com/s/files/1/1916/9825/products/03_e5a3b6dd-1984-45c5-844b-bc7324b00b3e.jpg?v=1632571668,https://cdn.shopify.com/s/files/1/1916/9825/products/08_8e79b876-84f5-42b1-8122-99a5b783977c.jpg?v=1632571668,https://cdn.shopify.com/s/files/1/1916/9825/products/04_fbb74f07-210b-4035-9de5-66d1bea91805.jpg?v=1632571668,https://cdn.shopify.com/s/files/1/1916/9825/products/07_96fcbecb-a8de-4e2a-a471-d55d609fde32.jpg?v=1632571668,,,,,,,,
"2576 Stainless Kitchen Tool Set (Butcher Knife, Standard Knife, Peeler and Kitchen Scissor) - 4 Pcs",Kitchen Tools,2576_Knife_Set_4pc,2576,392410,18%,281,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/257601.jpg?v=1633005763,https://cdn.shopify.com/s/files/1/1916/9825/products/257607_1.jpg?v=1633005764,https://cdn.shopify.com/s/files/1/1916/9825/products/257605_1.jpg?v=1633005764,https://cdn.shopify.com/s/files/1/1916/9825/products/257603_1.jpg?v=1633005765,https://cdn.shopify.com/s/files/1/1916/9825/products/257604_1.jpg?v=1633005765,https://cdn.shopify.com/s/files/1/1916/9825/products/257606_1.jpg?v=1633005765,https://cdn.shopify.com/s/files/1/1916/9825/products/257602_cafcb312-d849-4011-8de0-ad3236d3ab28_1.jpg?v=1633005765,,,,,,,,
2579 Utility Knife Stainless Steel Blade with Strong Grip (pack of 12),Kitchen Tools,2579_12Pc_SS_Curly_Knife,2579,732393,12%,317,400,15,303,https://cdn.shopify.com/s/files/1/1916/9825/products/2579.jpg?v=1633754556,https://cdn.shopify.com/s/files/1/1916/9825/products/257905_613c5af1-5e1a-444f-a00a-dff054a50c62_1.jpg?v=1633754558,https://cdn.shopify.com/s/files/1/1916/9825/products/257908_5b0c3565-31f8-478e-b026-92ed51b661d7_1.jpg?v=1633754558,https://cdn.shopify.com/s/files/1/1916/9825/products/257902_f0212a59-7da2-4887-9e83-3e1f309eb65a_1.jpg?v=1633754558,https://cdn.shopify.com/s/files/1/1916/9825/products/257904_c4a294a4-1511-4878-9110-15f04f32eb79_1.jpg?v=1633754558,https://cdn.shopify.com/s/files/1/1916/9825/products/257906_95a9f594-eedf-4dc8-b1b7-4f5a53e48acb_1.jpg?v=1633754558,https://cdn.shopify.com/s/files/1/1916/9825/products/257901_c7500ae2-9176-48a6-b2f7-328a282e0795_1.jpg?v=1633754558,https://cdn.shopify.com/s/files/1/1916/9825/products/257907_b8ad0f59-0c59-4212-8e9b-e50735819c34_2.jpg?v=1633754558,,,,,,,
2581 Manual Aluminium Fruit Press Juicer,Kitchen Tools,2581_Black_Alu_Fruit_Press,2581,732393,12%,531,700,15,531,https://cdn.shopify.com/s/files/1/1916/9825/products/2581.jpg?v=1633324012,https://cdn.shopify.com/s/files/1/1916/9825/products/4_14b30dd9-514a-4de0-9332-6c596bf1f429.jpg?v=1633324012,https://cdn.shopify.com/s/files/1/1916/9825/products/2_1ad547d0-b67c-43ee-8ec4-8a269795d8a3.jpg?v=1633324013,https://cdn.shopify.com/s/files/1/1916/9825/products/6_41d2e361-57d9-41c7-b8ec-fafd6ee84cec.jpg?v=1633324013,https://cdn.shopify.com/s/files/1/1916/9825/products/5_db9b5323-447f-4053-a6d8-608e1a556045.jpg?v=1633324013,https://cdn.shopify.com/s/files/1/1916/9825/products/1_259d455b-4f79-43e6-b562-9efd78ce1c0f.jpg?v=1633324013,https://cdn.shopify.com/s/files/1/1916/9825/products/3_d4d89fb1-0409-4501-842d-02a79deab4a6.jpg?v=1633324014,https://cdn.shopify.com/s/files/1/1916/9825/products/07_5fb7e5ec-0112-49c4-bbc6-9ffd4b20fac8.jpg?v=1633324014,,,,,,,
2584 Fridge Bags for Fruits and Vegetables with Zip Net (Multicolour),Kitchen,2584_3Pc_Fridge_Net_Bag,2584,950300,18%,211,250,10,191,https://cdn.shopify.com/s/files/1/1916/9825/products/2584.jpg?v=1633611549,https://cdn.shopify.com/s/files/1/1916/9825/products/2584.jpg?v=1633611549,https://cdn.shopify.com/s/files/1/1916/9825/products/07_d988b9d7-ba0a-4d06-9bd8-0a6eb15bd644_1.jpg?v=1633611549,https://cdn.shopify.com/s/files/1/1916/9825/products/09_834185cb-7ff9-44c5-9ed9-fe29fa5a2d40_2.jpg?v=1633611549,https://cdn.shopify.com/s/files/1/1916/9825/products/04_c8d88b0c-b0f2-45f2-bd6a-f54cea58541a_1.jpg?v=1633611549,https://cdn.shopify.com/s/files/1/1916/9825/products/05_84f2921b-6e6b-48ae-8368-c32f67fcda0b_1.jpg?v=1633611549,https://cdn.shopify.com/s/files/1/1916/9825/products/03_a0ee5428-35bf-4b09-82be-2fd1a9bb8de6_2.jpg?v=1633611549,https://cdn.shopify.com/s/files/1/1916/9825/products/011_4f1a6797-fde7-4bb0-8506-b78b13a4cd70_1.jpg?v=1633611549,,,,,,,
3076 Pinata Cake Wooden Hammer,Kitchen,3076_Pinata_Cake_Hammer_9Inch,3076,442090,18%,209,250,0,212,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE3076_7d0146a7-d7bc-46b5-8b48-406909e6d954.jpg?v=1626975045,https://cdn.shopify.com/s/files/1/1916/9825/products/ba9cdc39da3523e20514623b7bd6a0a3_1024x1024_122fba6a-47da-4690-831d-4884d9325724.jpg?v=1626975047,https://cdn.shopify.com/s/files/1/1916/9825/products/51eXKoYJy_L._SL1500_1024x1024_7d0a0644-6c3b-4228-81d9-3a4c1f4db7ab.jpg?v=1626975049,https://cdn.shopify.com/s/files/1/1916/9825/products/31SdLtlriyL_a2bd8c83-2761-46b5-9d0d-9aa82682b44d.jpg?v=1626975051,https://cdn.shopify.com/s/files/1/1916/9825/products/41LNRSDAsSL_9d92f6af-183f-4553-9b18-7314864d0116.jpg?v=1626975053,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE0644_7c067521-0a21-466c-a176-b69734160345.jpg?v=1626975055,,,,,,,,,
3077 Electric Camphor Diffuser Kapoor Dani,Home Decor,3077_Premium_Kapoor_Dani,3077,851679,18%,250,300,10,228,https://cdn.shopify.com/s/files/1/1916/9825/products/3077SKUCODE.jpg?v=1613085946,https://cdn.shopify.com/s/files/1/1916/9825/products/4_fb23e4c6-e95a-4552-be34-30a2ff2b82e5.jpg?v=1613085948,https://cdn.shopify.com/s/files/1/1916/9825/products/3077.jpg?v=1613085950,https://cdn.shopify.com/s/files/1/1916/9825/products/3077b.jpg?v=1613085951,https://cdn.shopify.com/s/files/1/1916/9825/products/3077_07af2473-ffed-4b33-b40c-8dbd57d5db44.jpg?v=1613085953,,,,,,,,,,
"4608 Heart Pop It Fidget Toys,Push Pop Bubble Fidget Sensory Toy",,4608_Heart_Fidget_Toy,4608,391000,18%,257,300,10,228,https://cdn.shopify.com/s/files/1/1916/9825/products/4608.jpg?v=1632482291,https://cdn.shopify.com/s/files/1/1916/9825/products/460803.jpg?v=1632482291,https://cdn.shopify.com/s/files/1/1916/9825/products/460804.jpg?v=1632482291,https://cdn.shopify.com/s/files/1/1916/9825/products/460801.jpg?v=1632482291,https://cdn.shopify.com/s/files/1/1916/9825/products/460806.jpg?v=1632482291,https://cdn.shopify.com/s/files/1/1916/9825/products/460808.jpg?v=1632482291,https://cdn.shopify.com/s/files/1/1916/9825/products/460802.jpg?v=1632482291,,,,,,,,
"4609 Octagon Pop It Fidget Toys,Push Pop Bubble Fidget Sensory Toy",Toys For Kids,4609_Octagon_Fidget_Toy,4609,391000,18%,257,300,10,228,https://cdn.shopify.com/s/files/1/1916/9825/products/460902.jpg?v=1632481908,https://cdn.shopify.com/s/files/1/1916/9825/products/460906.jpg?v=1632481908,https://cdn.shopify.com/s/files/1/1916/9825/products/460907.jpg?v=1632481908,https://cdn.shopify.com/s/files/1/1916/9825/products/460905.jpg?v=1632481909,https://cdn.shopify.com/s/files/1/1916/9825/products/460903.jpg?v=1632481909,https://cdn.shopify.com/s/files/1/1916/9825/products/460904.jpg?v=1632481909,https://cdn.shopify.com/s/files/1/1916/9825/products/460901.jpg?v=1632481909,,,,,,,,
4648 High Speed Multicolor Cube (pack of 6),Toys For Kids,4648_Magic_Cube_6Pc,4648,392690,18%,471,600,10,457,https://cdn.shopify.com/s/files/1/1916/9825/products/464801.jpg?v=1627574240,https://cdn.shopify.com/s/files/1/1916/9825/products/464804.jpg?v=1627574242,https://cdn.shopify.com/s/files/1/1916/9825/products/61rbchyysGL._SL1200.jpg?v=1627574244,https://cdn.shopify.com/s/files/1/1916/9825/products/61ynsjMxJUL._SL1140.jpg?v=1627574246,https://cdn.shopify.com/s/files/1/1916/9825/products/61mnov2Y96L._SL1013.jpg?v=1627574248,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-07-24at10.01.37AM.jpg?v=1627574250,,,,,,,,,
4649 Adjustable Folding Clothes Steel Drying Racks Hanger Shelf,Home Improvement,4649_SS_Drying_Rack,4649,392410,18%,722,1000,20,678,https://cdn.shopify.com/s/files/1/1916/9825/products/464901.jpg?v=1627574253,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-3_0ea51ba3-c9f2-4dd2-a0e9-b3ab247ea6c7.jpg?v=1627574255,https://cdn.shopify.com/s/files/1/1916/9825/products/71eYpBEFUCS._SL1500.jpg?v=1627574257,https://cdn.shopify.com/s/files/1/1916/9825/products/71ZFysd-nRS._SL1500.jpg?v=1627574259,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-2_95c38cc2-9ce8-4167-ab39-6ebf967c41df.jpg?v=1627574262,https://cdn.shopify.com/s/files/1/1916/9825/products/4649.jpg?v=1627574264,,,,,,,,,
4661 Reusable Silicone Cleaning Brush Scrubber Gloves (Multicolor),Gloves,4661_Scrubber_Gloves_180G,4661,391000,18%,294,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/466101.jpg?v=1628792179,https://cdn.shopify.com/s/files/1/1916/9825/products/5bc699025c15014554ebae79-5-large.jpg?v=1628792182,https://cdn.shopify.com/s/files/1/1916/9825/products/5bc699025c15014554ebae79-1-large.jpg?v=1628792184,https://cdn.shopify.com/s/files/1/1916/9825/products/606ccb5bc6c0074eb2766b1a-large.jpg?v=1628792187,https://cdn.shopify.com/s/files/1/1916/9825/products/606ccb5bc6c0074eb2766b1a-11-large.jpg?v=1628792190,https://cdn.shopify.com/s/files/1/1916/9825/products/606ccb5bc6c0074eb2766b1a-6-large.jpg?v=1628792192,https://cdn.shopify.com/s/files/1/1916/9825/products/5bc699025c15014554ebae79-8-large.jpg?v=1628792194,,,,,,,,
4670 4Layer with Plastic Modular Drawer System,Home Improvement,4670_4Layer_Basket_Drawer,4670,392410,18%,1113,2000,35,1101,https://cdn.shopify.com/s/files/1/1916/9825/products/467001_a4ce2369-5a91-4571-af38-d753df8e8de5.jpg?v=1630007798,https://cdn.shopify.com/s/files/1/1916/9825/products/467003.jpg?v=1630007800,https://cdn.shopify.com/s/files/1/1916/9825/products/466904_d87d6eb4-94bd-4fdf-9da1-d90e5a52a064.jpg?v=1630007803,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2021-08-18at9.37.48AM.jpg?v=1630007805,https://cdn.shopify.com/s/files/1/1916/9825/products/467002.jpg?v=1630007807,,,,,,,,,,
4692 High Speed Multicolor Cube (Pack of 12),Toys For Kids,4692_12Pc_Small_Cube,4692,392690,18%,327,400,10,305,https://cdn.shopify.com/s/files/1/1916/9825/products/469201.jpg?v=1632224281,https://cdn.shopify.com/s/files/1/1916/9825/products/469203.jpg?v=1632224281,https://cdn.shopify.com/s/files/1/1916/9825/products/61rbchyysGL._SL1200_1024x1024_59623b92-40ca-496f-97b2-39b6d1b780e2.jpg?v=1632224303,https://cdn.shopify.com/s/files/1/1916/9825/products/469205.jpg?v=1632224303,https://cdn.shopify.com/s/files/1/1916/9825/products/469206.jpg?v=1632224303,https://cdn.shopify.com/s/files/1/1916/9825/products/469207.jpg?v=1632224303,https://cdn.shopify.com/s/files/1/1916/9825/products/469202.jpg?v=1632224303,,,,,,,,
"4695 Round Pop It Fidget Toys,Push Pop Bubble Fidget Sensory Toy",Toys For Kids,4695_Round_Fidget_Toy,4695,391000,18%,257,300,10,228,https://cdn.shopify.com/s/files/1/1916/9825/products/4695_6.jpg?v=1632477617,https://cdn.shopify.com/s/files/1/1916/9825/products/4695_3.jpg?v=1632477617,https://cdn.shopify.com/s/files/1/1916/9825/products/4695_2.jpg?v=1632477617,https://cdn.shopify.com/s/files/1/1916/9825/products/4695_4.jpg?v=1632477617,https://cdn.shopify.com/s/files/1/1916/9825/products/4695_1.jpg?v=1632477617,https://cdn.shopify.com/s/files/1/1916/9825/products/4695_5.jpg?v=1632477597,https://cdn.shopify.com/s/files/1/1916/9825/products/4695_7.jpg?v=1632477597,,,,,,,,
"4696 Square Pop It Fidget Toys,Push Pop Bubble Fidget Sensory Toy",Toys For Kids,4696_Square_Fidget_Toy,4696,391000,18%,257,300,10,228,https://cdn.shopify.com/s/files/1/1916/9825/products/469603.jpg?v=1632476949,https://cdn.shopify.com/s/files/1/1916/9825/products/469607.jpg?v=1632476949,https://cdn.shopify.com/s/files/1/1916/9825/products/469604_2f9c9a09-b9ee-49b7-bd17-3439b6215c6e.jpg?v=1632476949,https://cdn.shopify.com/s/files/1/1916/9825/products/469606.jpg?v=1632476949,https://cdn.shopify.com/s/files/1/1916/9825/products/469602.jpg?v=1632476949,https://cdn.shopify.com/s/files/1/1916/9825/products/469605.jpg?v=1632476949,https://cdn.shopify.com/s/files/1/1916/9825/products/469601.jpg?v=1632476949,,,,,,,,
4697 3 Layer Shower Caddy For Bathroom Hanging,Home Improvement,4697_3Layer_Shower_Caddy,4697,392410,18%,515,600,5,483,https://cdn.shopify.com/s/files/1/1916/9825/products/469701_1.jpg?v=1632749197,https://cdn.shopify.com/s/files/1/1916/9825/products/469706_1.jpg?v=1632749197,https://cdn.shopify.com/s/files/1/1916/9825/products/469704_1.jpg?v=1632749197,https://cdn.shopify.com/s/files/1/1916/9825/products/469703_1.jpg?v=1632749197,https://cdn.shopify.com/s/files/1/1916/9825/products/469705_1.jpg?v=1632749197,https://cdn.shopify.com/s/files/1/1916/9825/products/469707_1.jpg?v=1632749197,https://cdn.shopify.com/s/files/1/1916/9825/products/469702_1.jpg?v=1632749197,,,,,,,,
4702 Apple Shape Mobile Holder Multi Angle Adjustable Fold (40 pc),Mobile Accessories,4702_Fancy_Apple_Mob_Stand,4702,392690,18%,438,500,5,402,https://cdn.shopify.com/s/files/1/1916/9825/products/4702_9967f0ef-c2f3-454e-997d-769ac381b76f.jpg?v=1633611669,https://cdn.shopify.com/s/files/1/1916/9825/products/02_9ba81a6a-3dcc-4361-974a-e5205478e65c.jpg?v=1633611669,https://cdn.shopify.com/s/files/1/1916/9825/products/09_13c307de-2d42-4a49-baa7-8edf1fe7857e.jpg?v=1633611669,https://cdn.shopify.com/s/files/1/1916/9825/products/03_1db414b8-be95-4ab7-a68b-73f815e45b4c.jpg?v=1633611669,https://cdn.shopify.com/s/files/1/1916/9825/products/04_22f5caf9-2af8-4229-be3e-1c9fd7cb3641.jpg?v=1633611669,https://cdn.shopify.com/s/files/1/1916/9825/products/08_be1a5d34-3b4f-4f3f-ad4b-2013ac0102c9.jpg?v=1633611669,https://cdn.shopify.com/s/files/1/1916/9825/products/05_64c450e0-e7ac-484d-a9d3-89445139df5e.jpg?v=1633611669,https://cdn.shopify.com/s/files/1/1916/9825/products/07_f3cbd668-a2cd-48b1-87bb-80bdaeb0a56e.jpg?v=1633611669,,,,,,,
6005 Plastic Non-Slip Folding Toilet Squat Stool - White Color,Home Improvement,6005_Toilet_Folding_Stool,6005,392690,18%,483,500,0,423,https://cdn.shopify.com/s/files/1/1916/9825/products/6005.jpg?v=1633761877,https://cdn.shopify.com/s/files/1/1916/9825/products/02_2152e8ed-1bae-4cbd-937f-cdf03bc539f9.jpg?v=1633761877,https://cdn.shopify.com/s/files/1/1916/9825/products/6005_d38a1a00-53dc-4f55-a551-271e2211a3a4.jpg?v=1633761907,https://cdn.shopify.com/s/files/1/1916/9825/products/06_58129e45-dad8-435a-bd26-7b04510c58da.jpg?v=1633761907,https://cdn.shopify.com/s/files/1/1916/9825/products/04_57c0dc92-5e79-42fd-b755-6f70a1f8f2ac.jpg?v=1633761907,https://cdn.shopify.com/s/files/1/1916/9825/products/05_b284d380-dec3-46ff-982d-25c861ece8df.jpg?v=1633761907,https://cdn.shopify.com/s/files/1/1916/9825/products/07_b80fe18a-546b-42a1-9e2a-41df79727a49.jpg?v=1633761905,,,,,,,,
6014 Lantern Shape Decorative Led Lamp Set of 24pcs,Home Decor,6014_24Pc_Lantern_Lamp_Chain,6014,940520,18%,522,600,0,508,https://cdn.shopify.com/s/files/1/1916/9825/products/6014.jpg?v=1634044383,https://cdn.shopify.com/s/files/1/1916/9825/products/06_de4421d9-86e8-4a5a-8035-a80d73e054ef.jpg?v=1634044383,https://cdn.shopify.com/s/files/1/1916/9825/products/02_876583c7-1aa6-48d3-a392-86b3ecffaf93.jpg?v=1634044383,https://cdn.shopify.com/s/files/1/1916/9825/products/03_530a966f-3f5c-4bcd-bd94-1dbbc745a2db.jpg?v=1634044383,https://cdn.shopify.com/s/files/1/1916/9825/products/04_dec53dd3-2c8e-4cba-969f-2f9fdb835086.jpg?v=1634044383,https://cdn.shopify.com/s/files/1/1916/9825/products/05_67761758-325b-47a6-8db7-f646434a3573.jpg?v=1634044383,https://cdn.shopify.com/s/files/1/1916/9825/products/07_aea9ac55-4683-4818-890d-3bc203f399c1.jpg?v=1634044383,,,,,,,,
"7009 Multipurpose Manual Hand Held Vegetable Chopper, Cutter, Slicer with Storage Lid - 400 ml (Grey Color)",Kitchen,7009_450Ml_Grey_Chopper,7009,392410,18%,265,500,40,254,https://cdn.shopify.com/s/files/1/1916/9825/products/7009SKUCODE.jpg?v=1617332713,https://cdn.shopify.com/s/files/1/1916/9825/products/7_ce05b0ec-7901-4440-9a64-20fbc71d3b48.jpg?v=1617332715,https://cdn.shopify.com/s/files/1/1916/9825/products/7009.jpg?v=1617332717,,,,,,,,,,,,
7030  Stainless Steel Garlic Press Crusher,Kitchen Tools,7030_Loose_SS_Garlic_Press,7030,392410,18%,281,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/7030_1.jpg?v=1632834837,https://cdn.shopify.com/s/files/1/1916/9825/products/2_1024x1024_1_b4732235-1288-4e28-8c8d-1127dcef135b.jpg?v=1632834837,https://cdn.shopify.com/s/files/1/1916/9825/products/4_1024x1024_1_9b7bd601-0be4-4e68-bb39-084e667ca738.jpg?v=1632834837,https://cdn.shopify.com/s/files/1/1916/9825/products/5_1024x1024_1_a9ce61df-90a3-46d9-8a4a-d4f5a07e182f.jpg?v=1632834837,https://cdn.shopify.com/s/files/1/1916/9825/products/6_1024x1024_1_50343215-4c62-44f0-825d-348f9ca1e0dd.jpg?v=1632834837,https://cdn.shopify.com/s/files/1/1916/9825/products/3_1024x1024_1_7773935d-300b-4dd0-bdf9-38a890997fb3.jpg?v=1632834837,,,,,,,,,
7033 Square Shape Carbon Steel Non-stick Baking Tray (17 inch),Kitchen,7033_17inch_Squ_Baking_Tray,7033,732393,12%,524,600,5,509,https://cdn.shopify.com/s/files/1/1916/9825/products/7033.jpg?v=1633762442,https://cdn.shopify.com/s/files/1/1916/9825/products/06_7b146f02-0468-4a2e-bf71-ca0446641674.jpg?v=1633762442,https://cdn.shopify.com/s/files/1/1916/9825/products/02_a7dc98ed-2e47-4b19-afd8-0729f16ea53c.jpg?v=1633762442,https://cdn.shopify.com/s/files/1/1916/9825/products/04_67cce0a4-09fa-4637-ad4a-227a26c20e23.jpg?v=1633762443,https://cdn.shopify.com/s/files/1/1916/9825/products/03_480d974a-bcb2-4015-9405-e7d7150864c5.jpg?v=1633762443,https://cdn.shopify.com/s/files/1/1916/9825/products/05_2853c76b-4c2d-445b-b939-7f54a4e21209.jpg?v=1633762443,https://cdn.shopify.com/s/files/1/1916/9825/products/07_aeaf991d-2ace-4213-9002-18534e558ca5.jpg?v=1633762443,,,,,,,,
7034 Round Shape Carbon Steel Non-stick Baking Tray (11 Inch),Kitchen,7034_11inch_Round_B_Tray,7034,732393,12%,413,500,10,401,https://cdn.shopify.com/s/files/1/1916/9825/products/7034.jpg?v=1633764147,https://cdn.shopify.com/s/files/1/1916/9825/products/05_03d0d8c1-35f9-4f09-be65-db4e9eaa891a.jpg?v=1633764147,https://cdn.shopify.com/s/files/1/1916/9825/products/03_aefb3317-30bd-4c76-9b06-ad67a7d8d801.jpg?v=1633764147,https://cdn.shopify.com/s/files/1/1916/9825/products/02_ae6e77b6-ceb5-485f-af9c-bbfa29a63685.jpg?v=1633764147,https://cdn.shopify.com/s/files/1/1916/9825/products/04_60daf03e-0d0c-47b0-9899-50513ac630c6.jpg?v=1633764147,https://cdn.shopify.com/s/files/1/1916/9825/products/0_c1e0d712-851d-40ce-b574-682f32651b9a.jpg?v=1633764147,https://cdn.shopify.com/s/files/1/1916/9825/products/07_a8ac1aaf-a8dd-4bc6-93b7-20605bf773c0.jpg?v=1633764147,,,,,,,,
7035 Square Shape Carbon Steel Non-stick Baking Tray (15 inch),Kitchen,7035_15inch_Squ_Baking_Tray,7035,732393,12%,465,600,15,455,https://cdn.shopify.com/s/files/1/1916/9825/products/7035_1.jpg?v=1633762660,https://cdn.shopify.com/s/files/1/1916/9825/products/04_fa69011b-3b50-4b06-940e-8a6e673c909f.jpg?v=1633763345,https://cdn.shopify.com/s/files/1/1916/9825/products/02_2c2a30fe-a06e-48cc-9578-a4e506b963da.jpg?v=1633763345,https://cdn.shopify.com/s/files/1/1916/9825/products/06_75a0eb3e-8684-4202-a37c-06345f2a72d1.jpg?v=1633762717,https://cdn.shopify.com/s/files/1/1916/9825/products/05_618b2e1a-0ba9-4c05-8903-f221795d794d.jpg?v=1633762717,https://cdn.shopify.com/s/files/1/1916/9825/products/07_d7bffe4c-3262-4e5c-9986-d2b2d69e15ad.jpg?v=1633762717,,,,,,,,,
7216 N95 Reusable and Washable Anti Pollution/Virus Face Mask,"Beauty, Health & Personal Care",7216_KN95_Mask_20Pc,7216,330491,5%,332,400,0,380,https://cdn.shopify.com/s/files/1/1916/9825/products/721603.jpg?v=1631278558,https://cdn.shopify.com/s/files/1/1916/9825/products/721602.jpg?v=1631278558,https://cdn.shopify.com/s/files/1/1916/9825/products/721601.jpg?v=1631278558,https://cdn.shopify.com/s/files/1/1916/9825/products/5f5c3d171d47a141242d99f0-3-large.jpg?v=1631278558,https://cdn.shopify.com/s/files/1/1916/9825/products/5f5c3d171d47a141242d99f0-6-large.jpg?v=1631278558,https://cdn.shopify.com/s/files/1/1916/9825/products/5f80ea887b900000477e94d8-2-large.jpg?v=1631278558,,,,,,,,,
