PRODUCT NAME,PROD CODE,CATEGORY,MRP,DISCOUNT,GST%,SELLING RATE,SELLING RATE WITHOUT GST,HSN CODE,Image Src
0283 Adjustable Car Mount (Multicolour),0283,Mobile Holder & Stand,409,25,18,307,260,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0283.jpg?v=1618531398
0432 Hole Saw Drill Bit set (16 pcs),0432,Hardware,789,20,18,631,535,820740,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_d36c680a-5c60-4d8e-9771-73dfb5f8dafe.jpg?v=1618531871
0433 Hole Saw Set Drill Bit set 32mm/38mm/44mm/54mm (6 pcs),0433,Hardware,364,15,18,309,262,820740,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_e26efc1a-8531-4f8e-b64b-218ab2b86344.jpg?v=1618531873
0467 Water Spray Gun Squirt Gun (10 meter),0467,Garden,564,25,18,423,358,0,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_dc522915-aa7f-4c3c-82af-9ab95dac734d.jpg?v=1619125451
0045 Effete Almonds Chocolate  (96 Gms),0045,Chocolate,469,25,18,352,298,180610,https://cdn.shopify.com/s/files/1/1916/9825/products/ALM96_2.jpg?v=1632290968
0046 Effete Hazelnuts Chocolate (96 Gms),0046,Chocolate,494,25,18,371,314,180610,https://cdn.shopify.com/s/files/1/1916/9825/products/IMG-20200702-WA0045.jpg?v=1606564373
0557 Hand Held Optical Grade Magnifying Glass with 6 LED Lights,0557,Office Supply,629,35,18,409,346,0,https://cdn.shopify.com/s/files/1/1916/9825/products/0557.jpg?v=1619125554
0262 Flexible Adjustable 360 Rotable Mount Cell Phone Holder,0262,Mobile Holder & Stand,359,20,18,287,243,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0262.jpg?v=1618531360
0284 Universal Bike & Bicycle Mobile Mount Holder,0284,Mobile Holder & Stand,264,0,18,264,224,871491,https://cdn.shopify.com/s/files/1/1916/9825/products/0284.jpg?v=1618531400
0135 Cordless Motorized Knife Blade Sharpener Tool,0135,Kitchen,464,20,18,371,315,821490,https://cdn.shopify.com/s/files/1/1916/9825/products/0135.jpg?v=1617924297
0200 Toothpaste Dispenser & Tooth Brush with Toothbrush,0200,Home Improvement,379,30,18,265,225,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0200.jpg?v=1618531215
0286 Mobile Holder (360 Degree Rotation),0286,Mobile Holder & Stand,399,25,18,299,254,0,https://cdn.shopify.com/s/files/1/1916/9825/products/0286.jpg?v=1618531404
0137 A5 Size Notebook Plastic Bottle (Any color),0137,"Kitchen Storage, Container & Rack",359,25,18,269,228,392410,https://cdn.shopify.com/s/files/1/1916/9825/products/0137.jpg?v=1620321794
0436 Quick Snap N Grip,0436,Power & Hand tools,464,10,18,418,354,820540,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_55747b42-9120-4f7f-9eff-4d18f8221a5b.jpg?v=1618531884
"0437 -3X Large HSS Steel Step Cone Drill Titanium Bit Set Hole Cutter (4-32, 4-20, 4-12mm)",0437,Power & Hand tools,1154,30,18,808,685,820210,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_37a29199-49b8-415b-8407-257da628ee6d.jpg?v=1618531887
0192 Cloth Organizer Pouch Laundry Zipper Bags (6 pcs),0192,Home Improvement,789,35,18,513,435,420211,https://cdn.shopify.com/s/files/1/1916/9825/products/0192.jpg?v=1637835835
0439 Mini Bolt Cutter Wire Breaking Plier,0439,Power & Hand tools,414,20,18,331,281,820340,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_f7a46fb3-4755-491a-a6a7-43106d947cd0.jpg?v=1618531888
0440 Revolving Leather Punch Plier,0440,Power & Hand tools,464,25,18,348,295,830340,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_fea75d2d-6b8c-4678-a393-51787a5b2b18.jpg?v=1618531892
0441 Networking Crimping Tool,0441,Power & Hand tools,649,35,18,422,358,820340,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_f4aa02b9-8940-4bc0-984e-199ccd5f76a6.jpg?v=1619125399
0374 Pill Pro 7 Day Weekly Tablet Medicine Organizer Box,0374,"Beauty, Health & Personal Care",484,30,18,339,287,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_b50f34f5-ca97-490d-9760-078e64d95b46.jpg?v=1618531689
0140 Plastic Multipurpose Manual Juicer,0140,Kitchen,614,15,18,522,442,392410,https://cdn.shopify.com/s/files/1/1916/9825/products/0140.jpg?v=1628791687
0141 slicer 6 in 1,0141,Kitchen,329,25,18,247,209,392410,https://cdn.shopify.com/s/files/1/1916/9825/products/0141.jpg?v=1617924310
0143 Potato cutter/French Fried Cutter,0143,Kitchen,284,5,18,270,229,392410,https://cdn.shopify.com/s/files/1/1916/9825/products/0143.jpg?v=1617924314
0145 Stainless Steel Medu Vada Maker,0145,Kitchen,359,15,18,305,259,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/0145.jpg?v=1617924318
0146 Gas Cylinder Trolley,0146,Kitchen,359,0,18,359,304,392410,https://cdn.shopify.com/s/files/1/1916/9825/products/0146.jpg?v=1617924320
0042 Chocolate Roasted Cashew (96 Gms),0042,Chocolate,434,15,18,369,313,180610,https://cdn.shopify.com/s/files/1/1916/9825/products/3_0e5b9def-2bfc-4bf0-bda2-e1633cab268d.jpg?v=1606564345
0041 Chocolate almonds (96 GMs),0041,Chocolate,439,20,18,351,298,180610,https://cdn.shopify.com/s/files/1/1916/9825/products/2_1a4ecbdf-77df-4c38-88a3-c963fea90993.jpg?v=1606564330
2431 High Quality Multi-Utility Compact Foldable Table,2431,Toys For Kids,599,30,18,419,355,392490,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-5_9daf0817-e34d-4718-9ff2-e872509ba084.jpg?v=1628792025
0103 Revolving Plastic Spice Rack  (16 Pcs),0103,"Kitchen Storage, Container & Rack",734,10,18,661,560,392490,https://cdn.shopify.com/s/files/1/1916/9825/products/0103.jpg?v=1620321782
1122 Multifunction Folding Slippers/Shoes Hanger Organizer Rack,1122,Home Improvement,299,5,18,284,241,392490,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE1122.jpg?v=1618532101
1125 Closet Organizer Drawer Dividers Plastic Partition Cabinet Clapboard - 8 Pcs,1125,Home Improvement,299,0,18,299,253,392490,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE1125.jpg?v=1613085682
1090 Multipurpose Foldable Laptop Table (Multicolour),1090,Computer Accessories,999,35,18,649,550,392490,https://cdn.shopify.com/s/files/1/1916/9825/products/109001.jpg?v=1632723006
"0295 USB Computer Mini Vacuum Cleaner, Car Vacuum Cleaner",0295,Computer Accessories,434,35,18,282,239,392490,https://cdn.shopify.com/s/files/1/1916/9825/products/0295.jpg?v=1618531420
0726 Smart Vacuum Insulated Water Bottle with LED Temperature Display,0726,Travel,499,5,18,474,402,392610,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_23c04d45-81b5-4b0f-95a6-a0bdd5c0c3d9.jpg?v=1619125838
1481 Wireless Security CCTV False Outdoor Fake Dummy Piece IR Camera,1481,Home Improvement,999,45,18,549,466,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/148101.jpg?v=1632400085
1739  Floor Cleaning Spray Mop with Removable Washable Cleaning Pad,1739,Home Improvement,1999,60,18,800,678,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/1739014.jpg?v=1632230911
2535 Rolling Mat Silicone Baking Mat Fondant Mat Sheet Chapati,2535,Kitchen,399,10,18,359,304,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/253502.jpg?v=1631010806
4664 Cleaning 360 Degree Healthy Spray Mop with Removable Washable Cleaning Pad,4664,Cleaning Supplies,999,25,18,749,635,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/0000.jpg?v=1629392281
"7413 Multi-Level Back Stretching Device,Back Massager Lumbar Support",7413,"Beauty, Health & Personal Care",499,10,18,449,381,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/741301.jpg?v=1629392351
1673 Multi-Level Back Stretcher Posture Corrector Device for Back Pain,1673,Sports,499,5,18,474,402,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_87611697-b10c-4165-b21c-ac48bf53690a.jpg?v=1625166234
1666 Multi-Level Back Stretcher Posture Corrector Device For Back Pain Relief,1666,Sports,399,0,18,399,338,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/hasdhsdkjasghd.jpg?v=1624558699
0396 Ice Cream Design LED Humidifier for Freshening Air & Fragrance (Multicoloured),0396,Home Improvement,699,25,18,524,444,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/3333.jpg?v=1618490038
0303 Mobile Phone Holder Multi-Functional Cute Warm Snake Holder,0303,Mobile Holder & Stand,299,5,18,284,241,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/0303SKUCODE.jpg?v=1618531450
0812 Cake Decorating Kit with Reusable Plastic Couplers Piping Nozzle Set,0812,Kitchen,399,10,18,359,304,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_1cefd8bf-75be-4906-9958-d4c8a6fd068b.jpg?v=1619125992
0802 Cleaning 360 Degree Healthy Spray Mop with Removable Washable Cleaning Pad,0802,Cleaning Supplies,999,20,18,799,677,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_dd4fb43f-2761-42cf-acbc-832bf6c488dd.jpg?v=1625755223
"0360 Makeup Cutlery Box Girl,make up Organizer, Cutlery set box",0360,Home Improvement,249,0,18,249,211,392620,https://cdn.shopify.com/s/files/1/1916/9825/products/0360.jpg?v=1618531634
1360 LCD Portable Writing Pad/Tablet for Kids - 8.5 Inch,1360,Toys For Kids,499,25,18,374,317,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/tab_df5b915b-3a4a-40dc-a8b7-68db17595100.jpg?v=1637325104
7327 Car Mobile Holder,7327,Mobile Accessories,299,0,18,299,253,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1500x15001_e8a613a8-48c1-4ca4-b991-1aa5e0d31df8.jpg?v=1636547362
7323 Clip Bracket Car Holder Mount Stand 360 Degree,7323,Mobile Accessories,299,0,18,299,253,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1500x15001_06dcca06-bcdf-444b-9373-99a11b7947e1.jpg?v=1636539962
1717 Corner Guards Clear Corner Protectors High Resistant Adhesive (Pack of 100),1717,Home Improvement,1999,25,18,1499,1271,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1717.jpg?v=1635253311
"6016 Phone Neck Holder, Lazy Neck Phone Mount to Free Your Hands ( with Box)",6016,Mobile Accessories,299,0,18,299,253,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/6016.jpg?v=1634547348
1415 12 Inch LCD Writing Tablet Electronic Digital Drawing Board,1415,Computer Accessories,999,35,18,649,550,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1415.jpg?v=1634215094
7223 Universal Dashboard Mobile Holder with 360* Rotating Mount,7223,Mobile Holder & Stand,299,0,18,299,253,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/7223.jpg?v=1634619496
4702 Apple Shape Mobile Holder Multi Angle Adjustable Fold (40 pc),4702,Mobile Accessories,499,0,18,499,423,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/4702_9967f0ef-c2f3-454e-997d-769ac381b76f.jpg?v=1633611669
6005 Plastic Non-Slip Folding Toilet Squat Stool - White Color,6005,Home Improvement,499,0,18,499,423,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/6005.jpg?v=1633761877
7220 Designer Mobile Pop Holder (100 units),7220,Mobile Holder & Stand,1499,50,18,750,635,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/07_c9a1ba4e-957b-4bf9-9608-8e573a80b322_2.jpg?v=1633091598
1693 Water Spray Gun Trigger High Pressure Water Spray Gun for Car/Bike/Plants,1693,Garden,499,10,18,449,381,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/169301_2.jpg?v=1632485581
4693 Portable Fan Neck Fan Hands Free Personal Fan,4693,"Beauty, Health & Personal Care",599,30,18,419,355,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/469301_2c3695d5-85a2-4920-89ab-c800b8e14c99.jpg?v=1632402099
4692 High Speed Multicolor Cube (Pack of 12),4692,Toys For Kids,399,15,18,339,287,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/469201.jpg?v=1632224281
7218 Wireless/Bluetooth Portable Mobile Speaker (Multicolour),7218,Mobile Accessories,1999,25,18,1499,1271,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1_ff8d6ef0-5065-4f52-aebf-c53916b7b2f2_1.jpg?v=1632137216
1282 Super Bass Portable Wireless Bluetooth Speaker,1282,Mobile Accessories,599,5,18,569,482,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/128201.jpg?v=1630659257
1708 Table Corners Edge Protector Guards for Baby Child Safety (Pack of 100),1708,Home Improvement,2999,30,18,2099,1779,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1708.jpg?v=1629391952
4663 Artistic Flat Painting Brush - Set of 12,4663,Stationery,499,20,18,399,338,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/466301.jpg?v=1629392261
1465 Portable 8.5 LCD Writing Digital Tablet Pad for Writing/Drawing,1465,Mobile Accessories,599,25,18,449,381,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1465_d4e16162-67ff-4d08-b543-f27fc3abb60e.jpg?v=1633943503
2502 Foldable Height Adjusting Stool Space Saving Telescopic Stool,2502,Home Improvement,999,25,18,749,635,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/25021.jpg?v=1628184828
2501 Foldable Height Adjusting Stool Space Saving Telescopic Stool,2501,Home Improvement,999,25,18,749,635,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/2501.jpg?v=1628184816
4612 Silent and Portable High Speed Foldable Table Fan with USB Charging Feature,4612,Home Improvement,1999,35,18,1299,1101,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/4612_1.jpg?v=1628140566
"1490 Multipurpose Wooden Clips /Cloth Pegs (Large, 500 Pcs)",1490,Home Improvement,1299,25,18,974,826,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/14905.jpg?v=1627573950
4648 High Speed Multicolor Cube (pack of 6),4648,Toys For Kids,599,10,18,539,457,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/464801.jpg?v=1627574240
0300 3D VR Box Virtual Reality Glasses,0300,Mobile Accessories,489,10,18,440,373,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0300_fb922c96-a5df-460e-a36f-5ce4965c4187.jpg?v=1627573833
1677 3 Arm 360° Sector Rotating Water Sprinkler Garden Pipe Hose Irrigation Yard,1677,Garden,499,15,18,424,359,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_c09756a5-6abc-4e80-ac51-180bb944452a.jpg?v=1625755397
1412 Portable LCD writing Tablet Paperless Memo Digital Tablet Pad,1412,Toys For Kids,599,10,18,539,457,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_d7c3816c-f674-4113-bb02-af548e1329cf.jpg?v=1625166066
1452 One-Touch Automatic Vacuum Sealing Machine for Dry And Moist Food,1452,Kitchen,1999,45,18,1099,932,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_25f8a96e-caeb-4aef-87c7-7fc3251fea48.jpg?v=1623344880
0159 Plastic Wash Basin Brush Cleaner with Liquid Soap Dispenser (Multicolour),0159,Cleaning Supplies,219,0,18,219,186,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0159_ace5cf32-213b-48ce-bdfd-f440821b3ebf.jpg?v=1622732919
1389 Self Adhesive 6 Wall Hook,1389,Home Improvement,299,10,12,269,240,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1389_fb6ab0b3-416b-466d-9abf-a102d80e420b.jpg?v=1622733036
0502 -50 Ft Expandable Hose Pipe Nozzle For Garden Wash Car Bike With Spray Gun,0502,Garden,704,35,18,458,388,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/01_b89d9cdd-271d-4c49-bddb-8b4b179e6e0f.jpg?v=1628660156
1176 Reusable Airtight Seal Storage Freezer Leak-Proof Silicone Food Bag (Pack of 2) (350ml & 750ml),1176,"Kitchen Storage, Container & Rack",299,0,18,299,253,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1176.jpg?v=1619254108
1384 4 in 1 Travel Dispenser Bottle Set Travel Refillable Cosmetic Containers Set,1384,Travel,499,20,18,399,338,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/13841.jpg?v=1617332436
1599 Portable Dual Nozzle Electric Balloon Blower Pump Inflator,1599,Toys For Kids,2499,50,18,1250,1059,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1599SKUCODE.jpg?v=1616711998
7605 Cube Combo Set (Pack of 20) (Multi Coloured),7605,Toys For Kids,599,10,18,539,457,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/7605SKUCODE.jpg?v=1614288975
"1342 Extra Strong Pull String Body Building Training, Pull Rope Rubber Exerciser (loose)",1342,Sports,399,5,18,379,321,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1142.jpg?v=1630007465
3107 Acrylic Wall Mount Shelf Rack Kitchen and Bathroom Accessories (15X5-inch),3107,Home Improvement,599,15,18,509,431,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/3_32c2d23d-49b3-483e-a91c-08f6231db7d8.jpg?v=1612489312
"1092 Art and Craft Color Kit (Crayons, Water Color, Sketch Pens) - 42 Pcs",1092,Toys For Kids,299,0,18,299,253,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1_2ca628cc-d0ae-411f-886a-e684710a4b5b.jpg?v=1618532099
"1085 Motivation Stamps Pencil Top for Students, Kids (10Pack)",1085,Toys For Kids,249,0,18,249,211,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/51tOzGbR7dL.jpg?v=1610075201
1082 Dobble Game for Children (Multicolour),1082,Toys For Kids,699,25,18,524,444,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/491083427-7.jpg?v=1610075160
1083 Dobble Spot It Card Educational Game,1083,Toys For Kids,799,30,18,559,474,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/82d4c0cb-22c1-4747-9e1a-59dec69d14be.jpg?v=1610075170
1077 2 in 1 Watering Can with Hand Triggered Sprayer for Plants,1077,Garden,449,0,18,449,381,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0111.jpg?v=1610075093
0875 Portable USB Battery Rechargeable Mini Fan - Headphone Design Wearable Neckband Fan,0875,Sports,754,45,18,415,351,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1_9d4438d8-0d39-48a0-8730-f0883fb14b24.jpg?v=1606575753
0873 Plastic Twist Tie Wire Spool With Cutter For Garden Yard Plant 50m (Green),0873,Garden,249,0,18,249,211,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0873.jpg?v=1637301202
0755_ABS Unbreakable Plastic SOAP Dish SOAP Holder Wall Mounted for Bathroom | Sqaure Shaped | Clear Color,0755,Home Improvement,1499,80,18,300,254,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/1_4802ccb0-2c1a-4dc0-9212-543b3e5cc196.jpg?v=1606574184
0235 5-Compartments Socks/Handkerchief/Underwear Storage Box Socks Drawer Closet Organizer Storage Boxes (pack of 2),0235,Home Improvement,234,0,18,234,198,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0235.jpg?v=1618531308
0236 5-Compartments Socks/Handkerchief/Underwear Storage Box Socks Drawer Closet Organizer Storage Boxes (pack of 4),0236,Home Improvement,434,20,18,347,294,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/0236.jpg?v=1618531310
0707 Multipurpose Microfiber Cleaning Duster With Extendable Telescopic Wall Hanging Handle,0707,Cleaning Supplies,299,0,18,299,253,392690,https://cdn.shopify.com/s/files/1/1916/9825/products/01_697237f8-3aca-4dd9-8cbd-a20e46384d2e.jpg?v=1619125787
1436 Waterproof Hands Free Rain Head Wearing Umbrella Cap,1436,Toys For Kids,399,0,18,399,338,401590,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_1aecc8a3-803c-45c8-991e-47fb3b4ee61e.jpg?v=1622733050
0714 Reusable Silicone Cleaning Brush Scrubber Gloves (Multicolor),0714,Gloves,639,40,18,383,325,401590,https://cdn.shopify.com/s/files/1/1916/9825/products/asdfsdf.jpg?v=1628791708
1592 Anti-Burst Exercise Heavy Duty Gym Ball (Multicolour) (75Cm) (No Box & No Pump),1592,Sports,699,15,18,594,504,401590,https://cdn.shopify.com/s/files/1/1916/9825/products/15921.jpg?v=1615511394
0673 Multipurpose Natural Gum Rubber Reusable Cleaning Gloves,0673,Gloves,299,15,18,254,215,401590,https://cdn.shopify.com/s/files/1/1916/9825/products/0673_793051ba-dece-40a6-80ed-13389b3e26d1.jpg?v=1619125777
1302 Silicone Body Back Scrubber Double Side Bathing Brush for Skin Deep Cleaning,1302,"Beauty, Health & Personal Care",299,15,18,254,215,401590,https://cdn.shopify.com/s/files/1/1916/9825/products/1302SKUCODE.jpg?v=1617924601
0394 (Medium) Rubber Hot Water Heating Pad Bag for Pain Relief (750 ML),0394,"Beauty, Health & Personal Care",299,5,18,284,241,401590,https://cdn.shopify.com/s/files/1/1916/9825/products/01_0450498b-ade1-4aa6-a3cb-a47b7006efc0.jpg?v=1633420242
0384 (Large) Rubber Hot Water Heating Pad Bag for Pain Relief (1400 ML),0384,"Beauty, Health & Personal Care",364,15,18,309,262,401590,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_b9301fc2-ffc8-428c-9918-354b91456187.jpg?v=1618531716
"1497 Cute, Cuddly and Clean Toddlers Training Seat",1497,Toys For Kids,599,5,18,569,482,401610,https://cdn.shopify.com/s/files/1/1916/9825/products/01_751ca817-76b0-4902-b195-57204bf155b3.jpg?v=1628184609
1208 Smart Laptop Backpack with USB Plug Charging Port (Multicolour),1208,Computer Accessories,999,15,18,849,720,420212,https://cdn.shopify.com/s/files/1/1916/9825/products/IMG-20200811-WA0008.jpg?v=1622732979
3076 Pinata Cake Wooden Hammer,3076,Kitchen,199,0,18,199,169,442090,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE3076_7d0146a7-d7bc-46b5-8b48-406909e6d954.jpg?v=1626975045
1139 3 Pcs Multicolor Wooden Floral Design For Wall Art,1139,Home Decor,499,10,18,449,381,442190,https://cdn.shopify.com/s/files/1/1916/9825/products/1139.jpg?v=1614288271
2125 Peacock Design Glass with Handle and Handicraft Serving Tray Set,2125,Home Decor,999,20,12,799,714,442190,https://cdn.shopify.com/s/files/1/1916/9825/products/1MainImage_8a218f2d-5cd3-4581-a885-60016e45fb6a.jpg?v=1606579264
2124 Jewellery Jewel Boxes Storage Box Organizer Gift Box for Women Necklace Earring Set Bangles Churi Gift for Women,2124,"Beauty, Health & Personal Care",899,15,12,764,682,442190,https://cdn.shopify.com/s/files/1/1916/9825/products/5mainimage_546d3c11-c204-4b72-a03b-4d6099c6406d.jpg?v=1606579238
1601 Non Wooven Fabric Disposable Handy Wipe Cleaning Cloth Roll (1Pc),1601,Cleaning Supplies,299,10,18,269,228,480300,https://cdn.shopify.com/s/files/1/1916/9825/products/1601SKUCODE.jpg?v=1619126213
1288 Women's Cotton Secret Cami,1288,"Beauty, Health & Personal Care",299,5,18,284,241,630492,https://cdn.shopify.com/s/files/1/1916/9825/products/1288_ddec843d-1284-40ae-895d-faf25bf5f962.jpg?v=1632486306
1909 Jumbo Size Go to School Kids Play Tent House (Multicolour),1909,Toys For Kids,1499,35,12,974,870,630629,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE1909_b61b2cda-798c-42b7-ba17-57ba75b69c28.jpg?v=1616117733
0368 Plastic Cooling Gel Eye Mask,0368,"Beauty, Health & Personal Care",264,10,18,238,201,630710,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_71df7a35-9a48-457c-97ec-9b079f67643d.jpg?v=1621546349
1351 Heart Shape Women's Underwear Case Travel Portable Storage Bag Box,1351,"Beauty, Health & Personal Care",349,10,18,314,266,630710,https://cdn.shopify.com/s/files/1/1916/9825/products/1351SKUCODE.jpg?v=1612489030
0388 Real Doctor Posture Corrector (Shoulder Back Support Belt),0388,"Beauty, Health & Personal Care",684,40,18,410,348,630710,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_20c55094-6522-462f-b9b4-551fced4fe9e.jpg?v=1618531727
0256 2 Hooks Waist Trimmer Belt Shaper Cincher Trimmer Body shape - (L),0256,"Beauty, Health & Personal Care",469,35,18,305,258,630710,https://cdn.shopify.com/s/files/1/1916/9825/products/0256.jpg?v=1618531349
"1276 Sun Protection Water Proof Fabric Polyester Garden Umbrella for Beach, Lawn",1276,Travel,799,25,12,599,535,660191,https://cdn.shopify.com/s/files/1/1916/9825/products/beachumbrella.jpg?v=1607045602
0518 Pocket Folding Wine Bottle Umbrella,0518,Travel,499,20,12,399,356,660199,https://cdn.shopify.com/s/files/1/1916/9825/products/0518_1b2dc466-08bb-4726-a499-71b896f65076.jpg?v=1626974777
1644 Rose umbrella Lightweight Waterproof UV Protection Mini Folding Creative Rose Flower Case,1644,Travel,499,10,18,449,381,660199,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_a757a52c-8186-4830-9fd8-aed13a3275fa.jpg?v=1623345091
1639 Stylish Banana Shaped Mini Foldable Umbrella,1639,Travel,599,30,18,419,355,660199,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_4357e4c5-3d07-4d3b-8c76-8d5b0cffcb94.jpg?v=1623344978
1622 Stylish Umbrella Folding Plastic Wine Bottle Deco Umbrella (Multicolor),1622,Travel,499,20,18,399,338,660199,https://cdn.shopify.com/s/files/1/1916/9825/products/1622_d871b507-ddbf-4f3d-b058-80e6dc65a622.jpg?v=1621546558
1623 Stylish Umbrella Folding Plastic Wine Bottle Deco Umbrella (Multicolor),1623,Travel,499,20,18,399,338,660199,https://cdn.shopify.com/s/files/1/1916/9825/products/1623.jpg?v=1620939926
0233 Travel Windproof Umbrella (Reverse Umbrella),0233,Travel,799,35,18,519,440,660199,https://cdn.shopify.com/s/files/1/1916/9825/products/5e40007f659f9c2c4f05e220-largeSDJFOJHdsajnF.jpg?v=1618531286
1573 Magnifying Glass with 3 Led Light 3X Power and Rubberized Handle,1573,Stationery,399,5,18,379,321,701310,https://cdn.shopify.com/s/files/1/1916/9825/products/1573SKUCODE.jpg?v=1612489134
0527 Hand-Held Optical Grade Magnifying Glass with Compass (90mm),0527,Office Supply,289,5,18,275,233,701310,https://cdn.shopify.com/s/files/1/1916/9825/products/0527.jpg?v=1618532018
2598 Multipurpose 3 in1 Stainless Steel Grater and Slicer,2598,Kitchen Tools,699,25,12,524,468,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2598_031f2831-9c5b-4f2c-a1e1-da87f2c86303.jpg?v=1635742959
7034 Round Shape Carbon Steel Non-stick Baking Tray (11 Inch),7034,Kitchen,499,5,12,474,423,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/7034.jpg?v=1633764147
7035 Square Shape Carbon Steel Non-stick Baking Tray (15 inch),7035,Kitchen,599,15,12,509,455,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/7035_1.jpg?v=1633762660
7033 Square Shape Carbon Steel Non-stick Baking Tray (17 inch),7033,Kitchen,599,0,12,599,535,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/7033.jpg?v=1633762442
